,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
36,Emergency Infrastructure,-,-,-,1.5035,0.0000,0.4479,0.4526,0.3591,0.3724,Malinao (AY)
37,Utilities,-,-,-,0.6944,0.0000,1.8761,1.8746,1.0049,1.2509,Malinao (AY)
38,Employed Population,-,-,-,0.1060,0.0000,0.0122,0.0094,0.0157,0.0009,Malinao (AY)
39,Sanitary System,-,-,-,0.5333,0.0000,1.0076,0.9926,1.8750,1.5,Malinao (AY)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0,Malinao (AY)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Malinao (AY)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Malinao (AY)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Malinao (AY)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Malinao (AY)
45,Internet Capability,-,-,-,-,-,-,-,-,0.1087,Malinao (AY)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0,Malinao (AY)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Malinao (AY)
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Malinao (AY)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Malinao (AY)
