,Pillar / Indicator,2014,2015,2016,2017,2018,2019,2020,2021,2022,City_Municipality
17,Getting Business Permits,-,-,1.1111,1.4661,0.0000,1.5921,1.6454,2.1778,1.5,Padre Burgos (QN)
18,Peace and Order,-,-,0.1599,0.2127,0.0000,0.1843,0.3061,0.0924,0.0002,Padre Burgos (QN)
19,Social Protection,-,-,0.0612,0.4867,0.0000,0.6352,0.7453,0.1739,0.4041,Padre Burgos (QN)
20,Road Network,-,-,0.0005,0.0000,0.0000,0.0371,0.0002,0.0299,0.0005,Padre Burgos (QN)
21,Distance to Ports,-,-,0.0000,0.0000,0.0000,2.1677,2.0369,2.0377,1.9974,Padre Burgos (QN)
22,Availability of Basic Utilities,-,-,3.3333,2.5000,0.0000,1.3000,1.4000,2.2418,0.351,Padre Burgos (QN)
23,Transportation Vehicles,-,-,0.1376,0.0680,0.0000,0.0100,0.0080,0.0232,0.0041,Padre Burgos (QN)
24,Education,-,-,0.2826,0.1689,0.0000,0.0839,0.0509,0.0710,0.1076,Padre Burgos (QN)
25,Health,-,-,0.1156,0.1001,0.0000,0.0307,0.0368,0.0243,0.0981,Padre Burgos (QN)
26,LGU Investment,-,-,0.0000,0.2098,0.0000,0.0504,0.0454,0.1157,0.0003,Padre Burgos (QN)
27,Accommodation Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0,Padre Burgos (QN)
28,Information Technology Capacity,-,-,0.5397,0.1786,0.0000,0.2291,0.5972,0.1630,0.4783,Padre Burgos (QN)
29,Financial Technology Capacity,-,-,0.0000,0.0000,0.0000,0.0000,0.0000,0.0694,0.0455,Padre Burgos (QN)
30,Land Use Plan,-,-,-,2.5000,0.0000,2.1923,2.4615,2.4429,1.9865,Padre Burgos (QN)
31,Disaster Risk Reduction Plan,-,-,-,2.5000,0.0000,2.4537,2.4537,2.4706,1.999,Padre Burgos (QN)
32,Annual Disaster Drill,-,-,-,2.5000,0.0000,2.4107,2.5000,1.2500,1.002,Padre Burgos (QN)
33,Early Warning System,-,-,-,2.5000,0.0000,2.5000,2.5000,0.0224,1.0099,Padre Burgos (QN)
34,Budget for DRRMP,-,-,-,0.0017,0.0000,0.0968,0.0358,0.0026,0.0,Padre Burgos (QN)
35,Local Risk Assessments,-,-,-,2.5000,0.0000,2.5000,1.2500,0.0000,2.0,Padre Burgos (QN)
36,Emergency Infrastructure,-,-,-,0.8664,0.0000,0.4870,0.4583,0.2518,0.4241,Padre Burgos (QN)
37,Utilities,-,-,-,1.0133,0.0000,1.2494,1.2518,1.0009,1.4995,Padre Burgos (QN)
38,Employed Population,-,-,-,0.0320,0.0000,0.0414,0.0085,0.0000,0.014,Padre Burgos (QN)
39,Sanitary System,-,-,-,1.5272,0.0000,2.0106,0.5000,1.2500,1.5,Padre Burgos (QN)
40,Start Up and Innovation Facilities,-,-,-,-,-,-,-,-,0.0015,Padre Burgos (QN)
41,Innovation Financing: R&D Expenditures Allotment,-,-,-,-,-,-,-,-,0.0,Padre Burgos (QN)
42,STEM graduates,-,-,-,-,-,-,-,-,0.0,Padre Burgos (QN)
43,Intellectual Property Registration,-,-,-,-,-,-,-,-,0.0,Padre Burgos (QN)
44,ICT Use: E-BPLS Software,-,-,-,-,-,-,-,-,2.0,Padre Burgos (QN)
45,Internet Capability,-,-,-,-,-,-,-,-,1.2391,Padre Burgos (QN)
46,Availability of Basic Internet Service,-,-,-,-,-,-,-,-,0.0057,Padre Burgos (QN)
47,Online Payment Facilities,-,-,-,-,-,-,-,-,0.0,Padre Burgos (QN)
48,ICT Plan,-,-,-,-,-,-,-,-,0.6667,Padre Burgos (QN)
49,New Technology,-,-,-,-,-,-,-,-,0.0,Padre Burgos (QN)
